IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISL,Iceland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.75,,,11.84,,13.73,12.8 [11.8-13.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NOR,Norway,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.79,,,12.38,,13.2,12.8 [12.4-13.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FIN,Finland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.16,,,12.78,,13.54,13.2 [12.8-13.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.36,,,12.97,,13.76,13.4 [13.0-13.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.78,,,13.54,,14.01,13.8 [13.5-14.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SWE,Sweden,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.26,,,13.9,,14.62,14.3 [13.9-14.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISL,Iceland,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.49,,,13.62,,15.44,14.5 [13.6-15.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.61,,,14.21,,15,14.6 [14.2-15.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NOR,Norway,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.74,,,14.39,,15.08,14.7 [14.4-15.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.83,,,14.51,,15.16,14.8 [14.5-15.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,142.60,,,132.2,,154.2,142.6 [132.2-154.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FIN,Finland,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.08,,,14.77,,15.39,15.1 [14.8-15.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.55,,,15.23,,15.88,15.6 [15.2-15.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,150.40,,,140.3,,161.3,150.4 [140.3-161.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,157.80,,,146.5,,170.1,157.8 [146.5-170.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISL,Iceland,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.12,,,15.04,,17.33,16.1 [15.0-17.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.08,,,15.75,,16.42,16.1 [15.7-16.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NOR,Norway,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.60,,,16.13,,17.07,16.6 [16.1-17.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.82,,,16.45,,17.19,16.8 [16.4-17.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FIN,Finland,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.91,,,16.48,,17.35,16.9 [16.5-17.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.95,,,16.6,,17.28,16.9 [16.6-17.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,17.13,,,16.79,,17.46,17.1 [16.8-17.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,17.80,,,16.43,,19.26,17.8 [16.4-19.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,18.07,,,15.92,,20.29,18.1 [15.9-20.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Czechia,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,18.09,,,16.61,,19.67,18.1 [16.6-19.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,18.67,,,18.2,,19.13,18.7 [18.2-19.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.15,,,18.77,,19.53,19.1 [18.8-19.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.17,,,18.71,,19.64,19.2 [18.7-19.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.29,,,17.96,,20.64,19.3 [18.0-20.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.31,,,18.91,,19.71,19.3 [18.9-19.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.52,,,19.04,,19.99,19.5 [19.0-20.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,19.50,,,18.97,,20.06,19.5 [19.0-20.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,20.91,,,18.49,,23.41,20.9 [18.5-23.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,20.93,,,19.62,,22.27,20.9 [19.6-22.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,21.28,,,19.78,,22.9,21.3 [19.8-22.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Czechia,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,21.40,,,20.02,,22.9,21.4 [20.0-22.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,21.37,,,20.92,,21.82,21.4 [20.9-21.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.01,,,21.55,,22.49,22.0 [21.6-22.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.34,,,20.68,,24.14,22.3 [20.7-24.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.26,,,21.02,,23.54,22.3 [21.0-23.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.60,,,22.18,,23.01,22.6 [22.2-23.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AUT,Austria,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.76,,,22.16,,23.36,22.8 [22.2-23.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,23.60,,,20.81,,26.46,23.6 [20.8-26.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,23.91,,,22.24,,25.66,23.9 [22.2-25.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,24.40,,,23.78,,25.03,24.4 [23.8-25.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Czechia,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,24.55,,,22.76,,26.49,24.6 [22.8-26.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,24.71,,,23.31,,26.19,24.7 [23.3-26.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.07,,,23.53,,26.73,25.1 [23.5-26.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.54,,,24.98,,26.09,25.5 [25.0-26.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.71,,,24.31,,27.19,25.7 [24.3-27.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.68,,,24.26,,27.23,25.7 [24.3-27.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,26.02,,,24.18,,27.69,26.0 [24.2-27.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AUT,Austria,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,26.46,,,25.89,,27.01,26.5 [25.9-27.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,27.43,,,26.68,,28.25,27.4 [26.7-28.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,27.97,,,26.12,,29.9,28.0 [26.1-29.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,28.20,,,26.33,,29.83,28.2 [26.3-29.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,28.53,,,27.24,,29.91,28.5 [27.2-29.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,28.84,,,26.97,,30.9,28.8 [27.0-30.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ITA,Italy,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,29.54,,,28.89,,30.17,29.5 [28.9-30.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ESP,Spain,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,29.66,,,29.03,,30.29,29.7 [29.0-30.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AUT,Austria,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,29.98,,,29.27,,30.7,30.0 [29.3-30.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,30.27,,,28.15,,32.18,30.3 [28.2-32.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,30.32,,,29.54,,31.13,30.3 [29.5-31.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,30.85,,,30.13,,31.62,30.8 [30.1-31.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,31.21,,,29.59,,32.91,31.2 [29.6-32.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,31.33,,,30.58,,32.04,31.3 [30.6-32.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,32.51,,,31.8,,33.27,32.5 [31.8-33.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ITA,Italy,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,33.13,,,32.45,,33.78,33.1 [32.4-33.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,1967,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,33.67,,,32.77,,34.59,33.7 [32.8-34.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ESP,Spain,Year,1967,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,33.68,,,33.03,,34.33,33.7 [33.0-34.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1967,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,34.10,,,33.21,,35.05,34.1 [33.2-35.0],,,EN,2025-04-15 00:00:00
